Format Version,1.23,Take Name,Take 2022-07-12 04.02.52 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-07-12 04.02.52.994 PM,Capture Start Frame,1871939,Total Frames in Take,8731,Total Exported Frames,8731,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1542,4.283333,0.330668,0.706428,-0.129430,-0.612263,0.885877,1.094066,0.852621,0.001441,0.902003,1.220944,0.893500,0.899198,0.842965,1.066742,0.973989,0.889051,1.007651,1.060423,0.886673,0.302117,0.757871,1.130762,0.814275,0.775579,0.939105,1.120791,0.729847,0.674300,0.865668,0.964736,0.817440,0.492272,0.901919,1.220552,0.893462,0.843166,1.067116,0.974117,1.006524,1.062945,0.886272,0.758578,1.130232,0.814435,0.938739,1.120245,0.730972,0.865164,0.965515,0.815634
1543,4.286111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,4.288889,0.313324,0.712831,-0.133139,-0.613167,0.880825,1.087118,0.848345,0.001319,0.892778,1.213693,0.891532,0.849624,0.838922,1.056181,0.969198,0.845117,1.003667,1.056901,0.881768,0.335882,0.751650,1.120257,0.810686,0.754072,0.933057,1.117822,0.726076,0.760865,0.864875,0.957854,0.810811,0.522625,0.893021,1.213143,0.891563,0.839153,1.056741,0.969326,1.002461,1.059262,0.881597,0.752090,1.119378,0.810659,0.932859,1.117625,0.726991,0.864173,0.958557,0.809180
1545,4.291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,4.294444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,4.297222,0.289442,0.721884,-0.138764,-0.613068,0.873523,1.075778,0.841963,0.001314,0.879524,1.201716,0.888145,0.906858,0.833011,1.040073,0.961972,0.880752,0.997614,1.050539,0.874899,0.256407,0.742974,1.103741,0.804849,0.700591,0.924366,1.111766,0.720552,0.649576,0.863651,0.946834,0.801362,0.584554,0.879568,1.201993,0.888391,0.833263,1.040444,0.962134,0.996271,1.053160,0.874485,0.743708,1.102814,0.804658,0.924013,1.110906,0.721602,0.862964,0.947414,0.799964
1548,4.300000,0.281522,0.724612,-0.140969,-0.613035,0.870989,1.071815,0.839822,0.001425,0.875015,1.197493,0.886918,0.928311,0.831060,1.034606,0.959570,0.870543,0.995466,1.048291,0.872571,0.270754,0.740011,1.097990,0.802915,0.671742,0.921242,1.109478,0.718675,0.683096,0.863140,0.943030,0.798285,0.521263,0.875136,1.197243,0.886990,0.831192,1.035059,0.959783,0.994120,1.050826,0.872050,0.740848,1.096989,0.802771,0.920802,1.108942,0.719735,0.862573,0.944014,0.796743
1549,4.302778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,4.305556,0.266154,0.730229,-0.145966,-0.612063,0.866399,1.063280,0.835559,0.001513,0.866377,1.188416,0.884243,0.924485,0.827562,1.023307,0.954774,0.894983,0.991531,1.043317,0.868177,0.208797,0.734689,1.085739,0.798809,0.821180,0.915542,1.104054,0.714965,0.723805,0.862694,0.934847,0.792390,0.238031,0.866514,1.188166,0.884343,0.827787,1.023637,0.954643,0.989982,1.045955,0.867363,0.735290,1.085371,0.798688,0.915029,1.103814,0.715913,0.861081,0.936211,0.790193
1551,4.308333,0.257141,0.731942,-0.145740,-0.613922,0.863810,1.059553,0.833061,0.001473,0.862288,1.184043,0.883351,0.954849,0.825888,1.017542,0.951868,0.901779,0.989299,1.040837,0.865037,0.283239,0.731696,1.080731,0.797003,0.578302,0.912021,1.102520,0.712852,0.622935,0.861666,0.931647,0.788253,0.638619,0.862121,1.184049,0.883283,0.826044,1.017901,0.951905,0.987953,1.043367,0.864969,0.733015,1.079695,0.797184,0.911856,1.101555,0.714000,0.861058,0.932312,0.787123
1552,4.311111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,4.313889,0.242233,0.737016,-0.150046,-0.612876,0.859178,1.050228,0.828761,0.001464,0.853869,1.173954,0.880653,0.954849,0.822416,1.005562,0.946963,0.901779,0.985141,1.034873,0.860668,0.283239,0.726525,1.067897,0.792796,0.578302,0.906199,1.096177,0.709185,0.622935,0.860921,0.922906,0.782301,0.638619,0.853719,1.173714,0.880602,0.822516,1.006000,0.947094,0.983726,1.037752,0.860154,0.727496,1.067362,0.792901,0.905878,1.095611,0.710066,0.860165,0.924003,0.780817
1554,4.316667,0.233201,0.738933,-0.151374,-0.613744,0.856665,1.046033,0.826355,0.001173,0.849549,1.169132,0.879509,0.927964,0.820883,0.999608,0.944179,0.882754,0.982926,1.032327,0.857827,0.187922,0.723667,1.061990,0.790863,0.721771,0.902680,1.093915,0.707147,0.726114,0.860284,0.919229,0.778605,0.501340,0.849689,1.169381,0.879638,0.821083,0.999706,0.944623,0.981490,1.034648,0.857693,0.724550,1.061106,0.790406,0.902441,1.093235,0.707936,0.859573,0.919823,0.777341
1555,4.319444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,4.322222,0.217872,0.743090,-0.153975,-0.613710,0.852020,1.036275,0.821842,0.001395,0.841536,1.158250,0.876990,0.921432,0.817651,0.986969,0.938915,0.875696,0.978643,1.025575,0.853028,0.316640,0.718598,1.049101,0.786677,0.667315,0.896577,1.087342,0.703404,0.732876,0.859117,0.910411,0.772039,0.608375,0.841434,1.158039,0.876840,0.817702,0.987220,0.939218,0.977096,1.028153,0.852692,0.719867,1.048462,0.786800,0.896380,1.086950,0.704090,0.858246,0.911354,0.770519
1557,4.325000,0.211284,0.745372,-0.156499,-0.612608,0.849855,1.031319,0.819533,0.001340,0.837566,1.152880,0.875220,0.930480,0.816041,0.980995,0.936334,0.900721,0.976578,1.022279,0.850839,0.243891,0.716309,1.042407,0.784247,0.643498,0.893833,1.083555,0.701388,0.796562,0.858805,0.905797,0.769167,0.502509,0.837677,1.152816,0.875211,0.816255,0.981094,0.936537,0.974978,1.024778,0.850300,0.716949,1.042059,0.784124,0.893500,1.082935,0.702411,0.857604,0.906949,0.767309
1558,4.327778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,4.330556,0.195012,0.748028,-0.157408,-0.614530,0.845036,1.021422,0.814899,0.001317,0.829909,1.141476,0.873100,0.967974,0.813159,0.967895,0.930817,0.922194,0.972116,1.015043,0.845404,0.245987,0.711061,1.029752,0.780491,0.815187,0.887017,1.077152,0.697628,0.689555,0.856957,0.897216,0.761955,0.376279,0.829886,1.141210,0.872979,0.813237,0.968189,0.931241,0.970626,1.017385,0.845331,0.712484,1.028935,0.780358,0.886883,1.076746,0.698287,0.856162,0.897857,0.760650
1560,4.333333,0.188791,0.750696,-0.160986,-0.612288,0.843314,1.015629,0.813011,0.001407,0.826143,1.135302,0.871430,0.926755,0.811889,0.961351,0.928703,0.869525,0.970376,1.011144,0.843920,0.305790,0.709339,1.021966,0.778180,0.588712,0.884810,1.072269,0.696004,0.803562,0.857325,0.891743,0.759830,0.585682,0.826310,1.135214,0.871394,0.812013,0.961295,0.928568,0.968418,1.013495,0.842750,0.709853,1.022013,0.778005,0.884359,1.071937,0.696597,0.855121,0.892975,0.756757
1561,4.336111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,4.338889,0.173923,0.753183,-0.162158,-0.613328,0.838441,1.004888,0.807875,0.001240,0.818595,1.123060,0.868461,0.951859,0.808805,0.947833,0.922699,0.952196,0.965696,1.002960,0.838251,0.180959,0.704215,1.008567,0.773634,0.863733,0.878084,1.064573,0.691742,0.796043,0.855251,0.882335,0.752462,0.005774,0.818907,1.122787,0.868479,0.808967,0.947918,0.922881,0.964103,1.005221,0.837681,0.704664,1.008324,0.773470,0.877838,1.064201,0.692459,0.853833,0.883573,0.750337
1563,4.341667,0.165556,0.754397,-0.163675,-0.613748,0.836344,0.999568,0.805497,0.001159,0.814907,1.116915,0.867135,0.896305,0.807833,0.941107,0.919899,0.935438,0.963688,0.999260,0.835560,0.294036,0.701995,1.001557,0.771601,0.865775,0.874818,1.060816,0.689786,0.788837,0.854823,0.877752,0.749001,0.290295,0.815200,1.116929,0.867264,0.807852,0.940801,0.920188,0.962641,1.000745,0.834996,0.703066,1.001500,0.771511,0.874727,1.059918,0.690550,0.853115,0.878458,0.747068
1564,4.344444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,4.347222,0.154127,0.756178,-0.162687,-0.614795,0.831943,0.987399,0.800614,0.001368,0.808783,1.103353,0.864234,0.941254,0.804723,0.926610,0.914113,0.934149,0.959363,0.988674,0.830327,0.135617,0.697480,0.987754,0.767114,0.651330,0.869076,1.051159,0.685825,0.762630,0.852233,0.866845,0.742070,0.536797,0.808650,1.103432,0.864057,0.804739,0.926696,0.914361,0.957514,0.991533,0.829724,0.698752,0.987184,0.767121,0.868894,1.050521,0.686505,0.851284,0.868055,0.741035
1566,4.350000,0.145638,0.758208,-0.166216,-0.613418,0.829819,0.981393,0.798413,0.001225,0.804503,1.096563,0.862632,0.873184,0.803636,0.919512,0.911565,0.904502,0.957174,0.984834,0.828232,0.317759,0.695395,0.979473,0.764812,0.937738,0.865860,1.046432,0.683994,0.799623,0.852346,0.861544,0.739243,0.060792,0.804847,1.096841,0.862881,0.803685,0.919314,0.911243,0.955678,0.986829,0.827122,0.695517,0.979258,0.764783,0.865873,1.045846,0.684541,0.850422,0.862183,0.736080
1567,4.352778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,4.355556,0.131839,0.758662,-0.164164,-0.616523,0.825445,0.969181,0.792951,0.001176,0.798662,1.082513,0.859793,0.973337,0.801287,0.904484,0.904973,0.887108,0.952965,0.974235,0.821822,0.278416,0.690800,0.965604,0.760387,0.664878,0.859394,1.037235,0.679651,0.781869,0.849563,0.851017,0.731080,0.607148,0.798562,1.082548,0.859793,0.801333,0.904603,0.905406,0.951081,0.976409,0.821597,0.692033,0.965085,0.760299,0.859360,1.036542,0.680180,0.848812,0.851772,0.729925
1569,4.358333,0.125127,0.759525,-0.163710,-0.616980,0.823495,0.962697,0.790350,0.001197,0.795732,1.075132,0.858296,0.924629,0.800162,0.896722,0.901801,0.847778,0.951010,0.968717,0.819055,0.250216,0.688834,0.958117,0.757978,0.659406,0.856584,1.032135,0.677637,0.880656,0.848649,0.845357,0.727334,0.537594,0.795837,1.074920,0.858109,0.800002,0.896801,0.902383,0.949188,0.971093,0.818871,0.690027,0.957460,0.757983,0.856490,1.031844,0.678004,0.847779,0.846424,0.726099
1570,4.361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,4.363889,0.114510,0.760727,-0.166238,-0.616885,0.819644,0.948894,0.785567,0.001398,0.789862,1.060106,0.854661,0.987737,0.797893,0.881407,0.896431,0.981996,0.947091,0.957136,0.814024,0.140506,0.685015,0.941988,0.753474,0.804987,0.851077,1.020046,0.673451,0.766851,0.846926,0.832680,0.721361,0.201973,0.789908,1.060120,0.854666,0.797921,0.881411,0.896497,0.944967,0.959672,0.813088,0.685794,0.941969,0.753448,0.850646,1.019520,0.674089,0.845393,0.834326,0.719097
1572,4.366667,0.107954,0.761485,-0.168559,-0.616502,0.817315,0.942015,0.783153,0.001243,0.786159,1.052499,0.852807,0.843528,0.796589,0.873726,0.893721,0.972480,0.944677,0.951796,0.811500,0.279797,0.682749,0.933492,0.751184,0.892917,0.847673,1.014102,0.671338,0.849920,0.846043,0.826473,0.718366,0.000001,0.786702,1.052497,0.853119,0.796503,0.873686,0.893666,0.943067,0.953850,0.810281,0.682992,0.933222,0.750956,0.847555,1.013692,0.671761,0.843634,0.827568,0.715245
1573,4.369444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,4.372222,0.094715,0.760985,-0.164059,-0.620496,0.813514,0.928322,0.777181,0.001081,0.781643,1.036694,0.849769,0.933990,0.794825,0.857152,0.886286,0.766962,0.941024,0.939117,0.804475,0.253022,0.678747,0.918777,0.746370,0.623654,0.841771,1.003447,0.666825,0.924345,0.843074,0.814748,0.709363,0.596825,0.781658,1.036832,0.849545,0.794728,0.857098,0.887211,0.938976,0.941273,0.804186,0.679931,0.917846,0.746346,0.841929,1.003545,0.667065,0.842087,0.815070,0.708128
1575,4.375000,0.090331,0.760603,-0.165854,-0.621141,0.811317,0.921301,0.774808,0.001391,0.778749,1.029198,0.847793,0.900041,0.793595,0.849680,0.883779,0.585454,0.938817,0.933121,0.801721,0.394265,0.676538,0.910677,0.744405,0.438258,0.838568,0.996964,0.664567,0.899077,0.841633,0.808169,0.706586,0.559076,0.778922,1.028866,0.847655,0.793234,0.849489,0.885386,0.937152,0.934812,0.801231,0.678564,0.909714,0.744279,0.838742,0.996606,0.664634,0.841012,0.809229,0.705321
1576,4.377778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,4.380556,0.079043,0.760216,-0.166743,-0.622913,0.807740,0.905752,0.769440,0.001390,0.773807,1.012114,0.844038,0.900041,0.792064,0.832439,0.877596,0.585454,0.935203,0.919476,0.795613,0.394265,0.672953,0.893139,0.739842,0.438258,0.832863,0.983288,0.659998,0.899077,0.839548,0.794054,0.699552,0.559076,0.774188,1.011333,0.843915,0.791614,0.832551,0.878803,0.934220,0.921075,0.794824,0.674671,0.892684,0.739845,0.833098,0.983363,0.660111,0.837539,0.794305,0.698020
1578,4.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,4.386111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,4.388889,0.063362,0.758761,-0.166417,-0.626556,0.802478,0.881657,0.761219,0.001363,0.767182,0.985731,0.838368,0.780624,0.789789,0.805870,0.868053,0.676800,0.929934,0.897672,0.786095,0.491064,0.667633,0.866660,0.733032,0.555811,0.824503,0.961902,0.653069,0.932218,0.835827,0.772109,0.688697,0.365260,0.767736,0.984918,0.838407,0.789375,0.806076,0.868751,0.928148,0.899187,0.785266,0.668899,0.866166,0.733071,0.824505,0.961806,0.653216,0.834534,0.773627,0.686887
1581,4.391667,0.058826,0.757854,-0.163797,-0.628783,0.800609,0.873211,0.758156,0.001333,0.765471,0.976439,0.836505,0.753756,0.788736,0.796363,0.864324,0.790677,0.928161,0.889338,0.782460,0.378891,0.665646,0.858113,0.730592,0.659916,0.821798,0.954555,0.650662,0.956121,0.833841,0.764460,0.684391,0.326954,0.765424,0.976211,0.836553,0.788526,0.796494,0.865274,0.926244,0.891434,0.781861,0.667638,0.857375,0.730567,0.821843,0.954294,0.650822,0.833187,0.765123,0.682666
1582,4.394444,0.054505,0.756454,-0.164340,-0.630713,0.798885,0.864355,0.755458,0.001484,0.763569,0.967011,0.834476,0.940613,0.788161,0.786970,0.861358,0.754444,0.926478,0.881198,0.779049,0.274334,0.663854,0.848507,0.728659,0.469071,0.818887,0.946301,0.648195,0.922727,0.832358,0.756143,0.681013,0.509840,0.763560,0.966496,0.834504,0.788039,0.787171,0.861935,0.924752,0.883668,0.778701,0.665856,0.848199,0.728363,0.818819,0.945833,0.648482,0.831359,0.757441,0.679528
1583,4.397222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,4.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,4.402778,0.040603,0.755554,-0.163645,-0.633016,0.794256,0.837802,0.747456,0.001324,0.757711,0.938279,0.828684,0.870955,0.786006,0.758283,0.851988,0.844326,0.921716,0.856677,0.770215,0.241590,0.659312,0.819837,0.721573,0.488322,0.811683,0.922086,0.641563,0.861714,0.829109,0.731651,0.670712,0.447303,0.758073,0.937857,0.828851,0.785513,0.758545,0.852227,0.919375,0.858732,0.768859,0.660190,0.819464,0.721594,0.811380,0.922215,0.641460,0.827630,0.733838,0.668344
1586,4.405556,0.034159,0.754342,-0.163133,-0.634972,0.792387,0.828962,0.744558,0.001180,0.755544,0.928422,0.826896,0.854730,0.785489,0.748473,0.848444,0.848067,0.919833,0.848707,0.766650,0.150690,0.657429,0.810092,0.719401,0.761387,0.808413,0.914304,0.639293,0.913835,0.827616,0.723776,0.666666,0.113380,0.756100,0.927811,0.827020,0.785033,0.748791,0.848978,0.918294,0.849478,0.765527,0.658344,0.809856,0.719413,0.808563,0.914215,0.639692,0.826101,0.725022,0.664008
1587,4.408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,4.411111,0.024082,0.753416,-0.159628,-0.637419,0.789146,0.810144,0.738983,0.001136,0.751988,0.907741,0.823383,0.784139,0.783870,0.727743,0.841455,0.813450,0.916565,0.830758,0.760428,0.379062,0.654183,0.790384,0.714548,0.820275,0.803490,0.897512,0.635148,0.952440,0.824781,0.706726,0.658938,0.267142,0.752670,0.907224,0.823497,0.783506,0.727759,0.842106,0.914778,0.832236,0.759539,0.654773,0.789976,0.714500,0.803593,0.897432,0.635287,0.823396,0.708422,0.656989
1589,4.413889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,4.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,4.419444,0.013105,0.750819,-0.151474,-0.642771,0.784933,0.780385,0.731344,0.001559,0.748603,0.875615,0.818755,0.888085,0.781487,0.695357,0.831726,0.853468,0.912564,0.801014,0.751471,0.168916,0.649711,0.760652,0.708358,0.530972,0.797405,0.870454,0.629596,0.898720,0.819826,0.679217,0.648157,0.117095,0.748742,0.875209,0.818883,0.781034,0.695669,0.831928,0.910523,0.803503,0.750639,0.651575,0.760535,0.708174,0.797005,0.870519,0.629586,0.818217,0.679993,0.645111
1592,4.422222,0.008554,0.750447,-0.149657,-0.643707,0.783855,0.770516,0.728868,0.001691,0.747409,0.864847,0.817201,0.801670,0.781090,0.684626,0.828535,0.837537,0.911463,0.791512,0.748762,0.207724,0.648644,0.750409,0.706148,0.492409,0.795620,0.861497,0.627850,0.925394,0.818903,0.670206,0.644714,0.000001,0.747760,0.864173,0.817430,0.780594,0.685000,0.828724,0.909252,0.793448,0.747575,0.650648,0.750209,0.705893,0.795353,0.861373,0.627896,0.817227,0.672498,0.641625
1593,4.425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,4.427778,-0.000164,0.749748,-0.140760,-0.646579,0.781200,0.750120,0.723891,0.001562,0.745371,0.842234,0.814777,0.738465,0.779257,0.661820,0.821450,0.770243,0.908942,0.770733,0.743314,0.269001,0.645831,0.730457,0.701723,0.646988,0.792129,0.843550,0.625037,0.919335,0.815668,0.651924,0.637047,0.000001,0.745895,0.841386,0.815093,0.778537,0.662250,0.821825,0.906986,0.772449,0.741981,0.647236,0.730356,0.701615,0.791835,0.843512,0.624910,0.813559,0.652592,0.633521
1595,4.430556,-0.003422,0.748885,-0.136042,-0.648577,0.780315,0.739283,0.721615,0.001134,0.745109,0.830450,0.813692,0.870145,0.778703,0.649914,0.818201,0.845988,0.908190,0.759456,0.740620,0.217815,0.644802,0.720104,0.699913,0.777288,0.790916,0.833780,0.623745,0.875082,0.814169,0.641992,0.633519,0.000000,0.745434,0.830101,0.813897,0.778170,0.650210,0.818291,0.906216,0.761370,0.739128,0.645684,0.720054,0.699798,0.790425,0.833754,0.623656,0.812298,0.642656,0.628801
1596,4.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,4.436111,-0.012237,0.747416,-0.125397,-0.652300,0.778208,0.718398,0.716495,0.001519,0.744077,0.807102,0.811341,0.827951,0.777400,0.626460,0.810649,0.892408,0.906301,0.737864,0.734760,0.244098,0.642453,0.700011,0.695637,0.657696,0.788002,0.815484,0.621105,0.902586,0.811016,0.623468,0.625476,0.000001,0.744396,0.806850,0.811897,0.776976,0.626450,0.810721,0.903869,0.739348,0.733748,0.643822,0.700029,0.695626,0.787877,0.815173,0.620906,0.809677,0.623911,0.621318
1598,4.438889,-0.015306,0.746845,-0.117474,-0.654360,0.776921,0.707265,0.714138,0.001433,0.743798,0.794682,0.810524,0.827951,0.775980,0.613870,0.806846,0.892408,0.905219,0.725645,0.732086,0.244098,0.640956,0.690051,0.693652,0.657696,0.786873,0.805770,0.620233,0.902586,0.808700,0.613570,0.621489,0.000001,0.744110,0.794048,0.810648,0.775503,0.614213,0.806848,0.903607,0.727897,0.730802,0.641800,0.689926,0.693819,0.786779,0.805491,0.620355,0.806528,0.615851,0.619114
1599,4.441667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,4.444444,-0.024969,0.744583,-0.106710,-0.658472,0.774862,0.686282,0.709645,0.001194,0.742931,0.770973,0.808827,0.820537,0.774939,0.590322,0.799700,0.853021,0.903374,0.704102,0.726598,0.236987,0.638654,0.669702,0.690277,0.782451,0.783786,0.787380,0.618430,0.920280,0.805488,0.595213,0.614037,0.013792,0.743402,0.771039,0.809041,0.774496,0.590103,0.800048,0.901538,0.704959,0.725346,0.639731,0.669384,0.690096,0.783725,0.787397,0.618643,0.803963,0.595650,0.610639
1601,4.447222,-0.027131,0.744012,-0.100863,-0.659952,0.773814,0.675191,0.707266,0.001370,0.742654,0.758899,0.807522,0.869630,0.773763,0.578215,0.796226,0.849000,0.902471,0.692207,0.723940,0.404621,0.637458,0.659479,0.688221,0.715712,0.782885,0.777276,0.617172,0.944551,0.803651,0.585070,0.610518,0.062390,0.742864,0.759590,0.809051,0.773397,0.578039,0.796075,0.901038,0.692941,0.722508,0.638266,0.659181,0.688138,0.783195,0.776810,0.617223,0.802270,0.585805,0.606850
1602,4.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,4.452778,-0.032516,0.741018,-0.085232,-0.665259,0.771890,0.652024,0.702356,0.001165,0.743247,0.733140,0.805453,0.577183,0.771716,0.552469,0.788420,0.891597,0.900983,0.666825,0.717722,0.461179,0.635085,0.638700,0.684765,0.783711,0.781137,0.756599,0.615182,0.859494,0.799170,0.564414,0.602594,0.003124,0.743250,0.732832,0.805683,0.771694,0.552965,0.788262,,,,0.637306,0.638505,0.684276,0.781183,0.756377,0.615166,0.797733,0.566238,0.599670
1604,4.455556,-0.038679,0.740469,-0.081003,-0.666069,0.770901,0.641291,0.699867,0.001139,0.742323,0.720824,0.804208,0.904093,0.771346,0.540514,0.784497,0.869899,0.899994,0.656312,0.715026,0.000000,0.634085,0.627751,0.682530,0.000000,0.779509,0.747134,0.614171,0.943193,0.798151,0.555212,0.598772,0.066472,0.742860,0.720179,0.804644,0.770801,0.540972,0.785243,0.898649,0.657398,0.714126,0.634776,0.627559,0.682345,0.779787,0.746774,0.614354,0.796756,0.556167,0.596145
1605,4.458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,4.461111,-0.043564,0.738650,-0.067319,-0.669303,0.769483,0.618208,0.695321,0.001713,0.742752,0.695288,0.801966,0.763531,0.769524,0.515243,0.777276,0.742173,0.898870,0.631371,0.709678,0.512945,0.632371,0.606669,0.678896,0.814752,0.778543,0.726162,0.612348,0.877534,0.794839,0.534513,0.591761,0.218941,0.743046,0.694536,0.801985,0.768972,0.515661,0.777473,0.896725,0.633562,0.708652,0.634077,0.606679,0.678855,0.778177,0.725905,0.612461,0.793280,0.536291,0.588208
1607,4.463889,-0.047600,0.737274,-0.061683,-0.671086,0.768263,0.607178,0.693158,0.001298,0.742252,0.682867,0.800971,0.798061,0.768575,0.503125,0.773726,0.820111,0.897749,0.619932,0.706975,0.191787,0.631043,0.596088,0.677337,0.573313,0.777054,0.716218,0.611588,0.884688,0.792903,0.524835,0.588348,0.000001,0.742615,0.682802,0.801975,0.767972,0.503179,0.773750,0.896254,0.621201,0.705717,0.632075,0.595550,0.677256,0.777245,0.716020,0.611390,0.790824,0.525787,0.585216
1608,4.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,4.469444,-0.053299,0.734513,-0.046884,-0.674872,0.766154,0.584133,0.688460,0.001000,0.742253,0.656976,0.798695,0.880611,0.766141,0.477804,0.765999,0.956133,0.895929,0.594994,0.701139,0.000000,0.628644,0.575083,0.673915,0.000000,0.775318,0.695372,0.609957,0.928229,0.788641,0.504569,0.581052,0.249310,0.742162,0.657015,0.799162,0.766289,0.477783,0.766092,,,,0.631331,0.573841,0.673274,0.775494,0.695149,0.609917,0.787485,0.505588,0.578475
1610,4.472222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,4.475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,4.477778,-0.064470,0.729559,-0.027188,-0.680329,0.762796,0.548791,0.681080,0.001618,0.741611,0.617052,0.794750,0.888965,0.763029,0.439228,0.753979,0.917469,0.892882,0.557827,0.691867,0.445275,0.624963,0.541719,0.668648,0.173454,0.771746,0.663211,0.607265,0.745904,0.782546,0.473708,0.569973,0.343093,0.741741,0.616826,0.795110,0.762905,0.439169,0.754279,0.891796,0.559730,0.691518,0.628082,0.540815,0.668026,0.772161,0.662336,0.607575,0.782768,0.474474,0.567469
1613,4.480556,-0.068329,0.729552,-0.023297,-0.680105,0.762850,0.536683,0.678734,0.001294,0.741687,0.603687,0.793153,0.857906,0.763150,0.426328,0.750428,0.904868,0.892937,0.545646,0.689569,0.391171,0.625015,0.529699,0.666279,0.717983,0.771731,0.651908,0.606174,0.848138,0.782582,0.462829,0.566803,0.109576,0.741831,0.603306,0.793549,0.762875,0.426567,0.750536,0.891295,0.547078,0.688479,0.626138,0.529602,0.666297,0.771911,0.651347,0.606324,0.780390,0.464121,0.564311
1614,4.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,4.486111,-0.074399,0.726132,-0.009412,-0.683453,0.760341,0.512748,0.674080,0.001376,0.741167,0.576727,0.790563,0.873316,0.760381,0.400435,0.742665,0.861583,0.890627,0.520162,0.683617,0.393225,0.622308,0.507433,0.663070,0.499716,0.769520,0.629866,0.604655,0.844948,0.778045,0.441866,0.559910,0.294781,0.741277,0.576368,0.790903,0.760126,0.400428,0.743157,0.889250,0.522022,0.682885,0.624183,0.506772,0.662840,0.769723,0.629317,0.604860,0.776906,0.443356,0.557804
