,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_10,Ball_10,Ball_10,Ball_10,Ball_10,Ball_10,Ball_10,Ball_10:Marker1,Ball_10:Marker1,Ball_10:Marker1,Ball_10:Marker10,Ball_10:Marker10,Ball_10:Marker10,Ball_10:Marker2,Ball_10:Marker2,Ball_10:Marker2,Ball_10:Marker3,Ball_10:Marker3,Ball_10:Marker3,Ball_10:Marker4,Ball_10:Marker4,Ball_10:Marker4,Ball_10:Marker5,Ball_10:Marker5,Ball_10:Marker5,Ball_10:Marker6,Ball_10:Marker6,Ball_10:Marker6,Ball_10:Marker7,Ball_10:Marker7,Ball_10:Marker7,Ball_10:Marker8,Ball_10:Marker8,Ball_10:Marker8,Ball_10:Marker9,Ball_10:Marker9,Ball_10:Marker9
,ID,"AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","AF7A8C7C01E911ED5F75BB645DD4DAB6","E6BB0","E6BB0","E6BB0","E6960","E6960","E6960","CB80B89D01E911ED5F75BB645DD4DAB6","CB80B89D01E911ED5F75BB645DD4DAB6","CB80B89D01E911ED5F75BB645DD4DAB6","E6AB0","E6AB0","E6AB0","E6B40","E6B40","E6B40","E6C10","E6C10","E6C10","E6A30","E6A30","E6A30","E6AA0","E6AA0","E6AA0","E6A90","E6A90","E6A90","E6A10","E6A10","E6A10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
455,1.263889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,1.266667,-0.693301,0.616595,0.084197,0.363394,1.524307,1.096123,1.492589,1.485615,1.018445,1.596781,1.441917,1.170763,1.419781,,,,1.480053,0.968810,1.475466,1.394735,1.089039,1.529107,1.525577,1.152367,1.617230,1.564405,1.223639,1.501497,1.651832,1.106354,1.457255,1.531733,1.047999,1.370095,1.563124,1.172770,1.392725
457,1.269444,-0.691416,0.620241,0.080657,0.361580,1.525689,1.095958,1.491561,1.486331,1.019394,1.596195,1.443446,1.171558,1.418435,,,,1.480405,0.968826,1.475267,1.396030,1.090204,1.528249,1.526689,1.152580,1.616129,1.566997,1.222845,1.499582,1.653222,1.104896,1.456039,1.532824,1.046965,1.369318,1.565562,1.171438,1.391070
458,1.272222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1.275000,-0.689100,0.626380,0.072364,0.357144,1.528812,1.095608,1.489470,1.487996,1.020881,1.595019,1.448481,1.170601,1.414901,,,,1.480735,0.967499,1.475362,1.399198,1.092340,1.525921,1.529429,1.153063,1.613670,1.572434,1.221088,1.495622,1.656622,1.101667,1.453827,1.534922,1.044839,1.367871,1.569659,1.169233,1.388327
460,1.277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1.280556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.283333,-0.684568,0.635697,0.060538,0.351556,1.533222,1.094332,1.486254,1.490554,1.023053,1.593084,1.454749,1.170772,1.410042,,,,1.482658,0.967919,1.474554,1.403502,1.095430,1.522534,1.534613,1.154042,1.609482,1.579955,1.219649,1.490310,1.661443,1.096626,1.450517,1.538619,1.041346,1.365463,1.576347,1.163042,1.383592
463,1.286111,-0.682873,0.638507,0.057254,0.350307,1.534879,1.094040,1.485134,1.491369,1.023669,1.592329,1.457435,1.170254,1.408530,,,,1.483161,0.968061,1.474092,1.404981,1.096510,1.521230,1.536440,1.154448,1.607992,1.582666,1.219005,1.488535,1.663126,1.095248,1.449455,1.539742,1.040542,1.364740,1.578615,1.161877,1.382293
464,1.288889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,1.291667,-0.680056,0.643556,0.050206,0.347619,1.537816,1.093309,1.482844,1.493155,1.024985,1.590772,1.461457,1.169922,1.405094,,,,1.484302,0.968258,1.472777,1.408070,1.098223,1.518660,1.540189,1.155053,1.605111,1.587560,1.217343,1.485050,1.666165,1.092097,1.447394,1.542274,1.038263,1.363230,1.582792,1.159432,1.379335
466,1.294444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1.297222,-0.677204,0.648543,0.043448,0.344818,1.540950,1.092847,1.480563,1.494799,1.026025,1.589060,1.465927,1.169456,1.401886,,,,1.485935,0.969998,1.471769,1.411015,1.099791,1.516029,1.543661,1.155566,1.602414,1.592390,1.216031,1.481825,1.669451,1.089338,1.445277,1.544670,1.035922,1.361370,1.587231,1.156971,1.376741
468,1.300000,-0.676475,0.649234,0.038587,0.345525,1.542157,1.092905,1.479725,1.495808,1.026402,1.588186,1.468517,1.169401,1.400492,,,,1.486169,0.969216,1.470922,1.412578,1.100463,1.514608,1.545277,1.155798,1.601109,1.595130,1.215087,1.480011,1.670256,1.089552,1.445831,1.546188,1.036400,1.360536,1.589265,1.155790,1.375389
469,1.302778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.305556,-0.674630,0.652381,0.032898,0.343790,1.545272,1.092587,1.477520,1.497294,1.027477,1.586352,1.472658,1.169171,1.397349,,,,1.488162,0.970015,1.469647,1.415564,1.101802,1.511806,1.548750,1.156010,1.598264,1.599346,1.214138,1.477106,1.673520,1.087411,1.444104,1.548871,1.034694,1.358907,1.593560,1.153671,1.372865
471,1.308333,-0.672693,0.654765,0.028800,0.343421,1.546685,1.092230,1.476474,1.498238,1.027855,1.585364,1.474934,1.169067,1.395698,,,,1.488789,0.970090,1.468941,1.417126,1.102385,1.510310,1.550300,1.156176,1.597046,1.601768,1.213442,1.475624,1.675066,1.085584,1.443332,1.550374,1.033915,1.358020,1.595626,1.152713,1.371670
472,1.311111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1.313889,-0.669843,0.658404,0.022347,0.342513,1.549474,1.091414,1.474248,1.499691,1.028560,1.583406,1.479142,1.168376,1.392593,,,,1.490026,0.970202,1.467139,1.419757,1.103553,1.507466,1.553465,1.156160,1.594192,1.606283,1.211766,1.472714,1.677648,1.083366,1.442037,1.552794,1.031711,1.356237,1.599796,1.150674,1.369269
474,1.316667,-0.668815,0.659689,0.020099,0.342188,1.550864,1.091254,1.473091,1.500593,1.028784,1.582265,1.481099,1.168321,1.391068,,,,1.490722,0.969929,1.466428,1.421375,1.104047,1.505899,1.554824,1.156240,1.592918,1.608351,1.211418,1.471461,1.679545,1.082082,1.440916,1.554540,1.031662,1.355369,1.601002,1.150532,1.367420
475,1.319444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1.322222,-0.666702,0.661821,0.014136,0.342494,1.553753,1.090377,1.470936,1.502189,1.029424,1.580145,1.485193,1.168050,1.388020,,,,1.492568,0.969702,1.464366,1.424331,1.104959,1.502862,1.557723,1.156165,1.590511,1.612240,1.210170,1.469074,1.682310,1.080169,1.439701,1.557170,1.028808,1.353399,1.605736,1.147870,1.365733
477,1.325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.327778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1.330556,-0.663192,0.664722,0.006203,0.343922,1.557770,1.089666,1.467594,1.504353,1.029926,1.576687,1.491103,1.167119,1.383359,,,,1.494942,0.969835,1.461155,1.428292,1.106071,1.498191,1.561750,1.155910,1.586504,1.617839,1.209002,1.465709,1.686351,1.076837,1.437853,1.561717,1.028374,1.350567,1.611826,1.145337,1.362471
480,1.333333,-0.661586,0.666385,0.003940,0.343832,1.559399,1.089182,1.466370,1.505171,1.030022,1.575481,1.493465,1.167156,1.382037,,,,1.496015,0.969926,1.460191,1.429459,1.106472,1.496663,1.563013,1.155770,1.585342,1.620276,1.207544,1.463979,1.688088,1.075699,1.436826,1.562960,1.027928,1.349577,1.613500,1.144876,1.361100
481,1.336111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1.338889,-0.657899,0.669514,-0.001012,0.344846,1.561994,1.088170,1.464110,1.506661,1.030222,1.573043,1.497247,1.167000,1.378994,,,,1.497406,0.969675,1.457922,1.432136,1.107022,1.493538,1.565480,1.155550,1.582980,1.623946,1.206513,1.461833,1.690988,1.072247,1.435063,1.565919,1.025740,1.347577,1.617496,1.143253,1.359410
483,1.341667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.344444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1.347222,-0.656372,0.669677,-0.007483,0.347351,1.565745,1.087756,1.460726,1.508778,1.030377,1.569216,1.502871,1.166324,1.374599,,,,1.500351,0.969508,1.454170,1.435913,1.107759,1.488676,1.568717,1.155162,1.579339,1.628972,1.204883,1.458639,1.694654,1.071471,1.433685,1.570407,1.025451,1.344402,1.622440,1.142112,1.355805
486,1.350000,-0.656020,0.669668,-0.009988,0.347969,1.567061,1.087352,1.459685,1.509428,1.030382,1.567958,1.504695,1.166084,1.373199,,,,1.501082,0.969277,1.452931,1.437083,1.107960,1.487112,1.569849,1.154910,1.578249,1.630410,1.204709,1.457684,1.696044,1.071289,1.432996,1.571885,1.023564,1.343392,1.624839,1.140901,1.355414
487,1.352778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,1.355556,-0.654054,0.670317,-0.012699,0.350324,1.569572,1.087007,1.457316,1.510505,1.030516,1.565302,1.508096,1.165909,1.370371,,,,1.503172,0.969315,1.450373,1.439558,1.108223,1.483880,1.571730,1.154594,1.575729,1.633443,1.204355,1.455996,1.698561,1.069408,1.431436,1.574812,1.024270,1.341197,1.628345,1.139847,1.353402
489,1.358333,-0.652861,0.670624,-0.016225,0.351814,1.570331,1.087013,1.456326,,,,1.509925,1.165766,1.369075,1.627724,1.002127,1.544601,1.504000,0.969082,1.449054,1.440518,1.108196,1.482356,1.572698,1.154384,1.574651,1.635112,1.204024,1.454930,1.699455,1.069319,1.431061,1.576473,1.024016,1.340174,1.630215,1.139437,1.352490
490,1.361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1.363889,-0.652281,0.670490,-0.017802,0.353066,1.572974,1.086125,1.453800,1.512387,1.030429,1.561143,1.512947,1.165611,1.365967,,,,1.506094,0.969151,1.446162,1.442038,1.106967,1.479877,1.574693,1.153954,1.572328,1.637863,1.202757,1.452778,1.701938,1.068494,1.429548,1.578756,1.022120,1.337656,1.633092,1.139134,1.350190
492,1.366667,-0.650218,0.671959,-0.018541,0.354041,1.574537,1.085612,1.452460,1.513089,1.030354,1.559663,1.514722,1.165558,1.364775,,,,1.507080,0.969193,1.444870,1.443917,1.108228,1.477177,1.575423,1.153810,1.571092,1.639383,1.202386,1.451935,1.704153,1.066231,1.427740,1.580627,1.021876,1.336810,1.635092,1.138584,1.349462
493,1.369444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,1.372222,-0.650719,0.669932,-0.022111,0.356744,1.576486,1.085860,1.450215,1.514148,1.030038,1.556915,1.517806,1.165408,1.362001,1.633394,1.001876,1.538664,1.508785,0.968708,1.441955,1.446249,1.108458,1.473923,1.577140,1.153373,1.568857,1.641732,1.202063,1.450058,1.705766,1.067400,1.427267,1.583173,1.021789,1.334287,1.638339,1.138084,1.347689
495,1.375000,-0.649744,0.669692,-0.023270,0.358892,1.577543,1.085813,1.449063,1.514229,1.029402,1.555175,1.519414,1.165368,1.360738,1.633433,1.000674,1.537866,1.510281,0.968841,1.440376,1.447218,1.108485,1.472371,1.577891,1.153130,1.567717,1.643171,1.202051,1.449247,1.706797,1.067094,1.426682,1.585058,1.022896,1.333223,1.639594,1.137981,1.346622
496,1.377778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,1.380556,-0.648872,0.669117,-0.026521,0.361308,1.579380,1.085664,1.446716,,,,1.521934,1.165432,1.357783,1.634377,1.000188,1.535999,1.511937,0.968969,1.437331,1.449233,1.108533,1.469096,1.579186,1.152873,1.565429,1.645318,1.201817,1.447519,1.709066,1.066871,1.425155,1.587603,1.021598,1.330676,1.642698,1.137710,1.344861
498,1.383333,-0.647849,0.669422,-0.026618,0.362571,1.580789,1.085607,1.445404,,,,1.523816,1.165529,1.356701,1.635004,0.999970,1.534930,1.513160,0.968838,1.435841,1.450181,1.108532,1.467371,1.580898,1.152342,1.563184,1.646603,1.201644,1.446709,1.710452,1.066355,1.424081,1.589326,1.022699,1.329324,1.644228,1.137618,1.343990
499,1.386111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.388889,-0.647068,0.668374,-0.029046,0.365698,1.582449,1.085115,1.442884,1.513345,1.029248,1.546010,1.526385,1.165729,1.354100,1.636512,0.999542,1.532643,1.514949,0.968892,1.432707,1.449249,1.107924,1.462898,1.581136,1.152249,1.561928,1.648608,1.201253,1.444866,1.713119,1.064699,1.421757,1.591748,1.022059,1.326833,1.646816,1.137810,1.342047
501,1.391667,-0.646793,0.667619,-0.029825,0.367497,1.583429,1.085239,1.441673,1.514457,1.029026,1.544661,1.527746,1.165799,1.352713,1.637057,0.999495,1.531669,1.516277,0.968815,1.431020,1.449682,1.107984,1.460925,1.581655,1.152136,1.560926,1.649660,1.201226,1.444054,1.714022,1.064704,1.420991,1.593363,1.022627,1.325891,1.648042,1.138654,1.340604
502,1.394444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,1.397222,-0.645826,0.666743,-0.030595,0.370711,1.585654,1.085314,1.439328,,,,1.530328,1.166126,1.350091,1.638466,0.999323,1.529325,1.518263,0.968845,1.427571,1.454443,1.108172,1.459096,1.582753,1.151740,1.558579,1.651348,1.201358,1.442338,1.716376,1.064924,1.419456,1.596221,1.023180,1.323116,1.650902,1.138411,1.339317
504,1.400000,-0.645908,0.665819,-0.031295,0.372168,1.586526,1.085377,1.438178,,,,1.531371,1.166259,1.348810,1.639265,0.999206,1.528139,1.519164,0.968904,1.426092,1.455635,1.108188,1.457523,1.583241,1.151650,1.557542,1.652055,1.201469,1.441611,1.717306,1.065071,1.418846,1.597864,1.023042,1.322048,1.651878,1.139173,1.338018
505,1.402778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1.405556,-0.646405,0.662849,-0.031601,0.376554,1.588240,1.085834,1.435671,1.517370,1.028238,1.536797,1.533671,1.166718,1.346136,1.640697,0.999170,1.525578,1.521329,0.969186,1.422447,1.457134,1.107794,1.453996,1.583892,1.151365,1.555196,1.653847,1.201822,1.439962,1.718325,1.067563,1.418046,1.600469,1.024387,1.319220,1.654308,1.139598,1.336464
507,1.408333,-0.645973,0.662007,-0.032180,0.378722,1.588964,1.085717,1.434183,1.517833,1.028182,1.535077,1.534748,1.166919,1.344939,1.641265,0.999295,1.524502,1.522276,0.969358,1.420646,1.455278,1.107713,1.451166,1.584219,1.151275,1.554163,1.654454,1.201991,1.439255,1.720137,1.065931,1.416233,1.601853,1.024856,1.317627,1.655415,1.140058,1.335481
508,1.411111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1.413889,-0.646127,0.658886,-0.032977,0.383800,1.590304,1.085759,1.431362,1.519427,1.027772,1.532021,1.536807,1.167443,1.342344,1.642387,0.999367,1.521997,1.523656,0.968513,1.416661,1.456379,1.107750,1.447386,1.584846,1.151174,1.551871,1.655655,1.202549,1.437692,1.721750,1.066666,1.414576,1.604488,1.025695,1.314965,1.657675,1.140791,1.333858
510,1.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,1.419444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1.422222,-0.646616,0.655890,-0.032839,0.388095,1.592911,1.086628,1.427808,1.521153,1.027549,1.527079,1.539587,1.168589,1.338477,1.644233,0.999853,1.518167,1.527840,0.969886,1.411673,1.459002,1.107392,1.442805,1.585618,1.150926,1.548482,1.657370,1.203452,1.435354,1.724488,1.068155,1.412189,1.608141,1.026512,1.310928,1.660509,1.143039,1.330658
513,1.425000,-0.646687,0.654701,-0.032298,0.390025,1.593814,1.087341,1.426785,1.521723,1.027185,1.525447,1.540468,1.168955,1.337202,1.644806,1.000107,1.516908,1.528567,0.970125,1.410017,1.462101,1.107661,1.442220,1.585881,1.150905,1.547241,1.657766,1.203814,1.434637,1.725091,1.070569,1.411839,1.609576,1.027975,1.309520,1.661597,1.143364,1.330243
514,1.427778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,1.430556,-0.647028,0.651935,-0.032286,0.394074,1.595007,1.088205,1.424202,1.522246,1.027259,1.521890,1.542034,1.169948,1.334720,1.645817,1.000679,1.514393,1.530783,0.970594,1.406289,1.463505,1.107536,1.438868,1.586202,1.151003,1.545024,1.658544,1.204779,1.433003,1.726172,1.072189,1.410228,1.612091,1.029452,1.306656,1.663483,1.144943,1.328241
516,1.433333,-0.647211,0.650632,-0.030625,0.396053,1.595870,1.088263,1.422725,1.523254,1.027031,1.520311,1.542907,1.170422,1.333476,1.646328,1.001129,1.513170,1.531535,0.970615,1.404502,1.463950,1.107553,1.437283,1.587496,1.149326,1.542281,1.658851,1.205276,1.432279,1.727003,1.072874,1.409118,1.613124,1.030258,1.305121,1.663914,1.146099,1.327068
517,1.436111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1.438889,-0.647907,0.647576,-0.030304,0.399929,1.597092,1.089255,1.420140,1.523545,1.027171,1.516576,1.543926,1.171427,1.330740,1.647354,1.002346,1.511019,1.533940,0.971610,1.400456,1.465093,1.107792,1.433857,1.587597,1.149458,1.540049,1.659600,1.206540,1.430743,1.728524,1.074626,1.407215,1.615470,1.031499,1.302602,1.665975,1.147642,1.325532
519,1.441667,-0.648171,0.646111,-0.028783,0.401977,1.597813,1.089811,1.418867,1.529826,1.026020,1.517042,1.544381,1.172561,1.329775,,,,1.534734,0.971970,1.398773,1.465509,1.107882,1.432112,1.586406,1.151264,1.540317,1.659756,1.207232,1.429930,1.729204,1.075440,1.406360,1.616776,1.032714,1.300998,1.666427,1.148968,1.324137
520,1.444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,1.447222,-0.649104,0.642772,-0.029565,0.405751,1.598882,1.090996,1.416329,1.525161,1.027093,1.511378,1.546151,1.173733,1.327068,1.648570,1.004023,1.507345,1.536937,0.972803,1.394753,1.466430,1.108102,1.428585,1.586371,1.151650,1.537823,1.660126,1.208648,1.428327,1.730486,1.077538,1.404491,1.618929,1.033998,1.298153,1.668004,1.150270,1.322731
522,1.450000,-0.648801,0.641284,-0.028709,0.408642,1.599153,1.091777,1.415009,1.525194,1.027489,1.509333,1.546718,1.174390,1.325990,1.648865,1.004569,1.506086,1.537731,0.973170,1.392831,1.466813,1.108071,1.426807,1.586084,1.151492,1.536741,1.660149,1.209367,1.427535,1.730989,1.078457,1.403624,1.619867,1.035426,1.296676,1.668780,1.153014,1.321646
523,1.452778,-0.649469,0.639402,-0.027879,0.410582,1.599733,1.092075,1.413516,1.525877,1.027437,1.507675,1.546900,1.175110,1.324386,1.649309,1.005150,1.504649,1.538533,0.973784,1.390675,1.467193,1.108253,1.424975,1.585912,1.151743,1.535506,1.660147,1.210097,1.426819,1.731605,1.079578,1.402516,1.620802,1.035904,1.295156,1.669306,1.152992,1.320977
524,1.455556,-0.649746,0.637300,-0.026074,0.413521,1.600196,1.092730,1.411902,1.526905,1.027273,1.506078,1.547275,1.175796,1.323271,1.649553,1.005964,1.503292,1.539878,0.974135,1.388915,1.467806,1.108459,1.423177,1.585905,1.152026,1.534204,1.660195,1.210874,1.426064,1.732117,1.080744,1.401534,1.622208,1.038070,1.293395,1.669859,1.154172,1.319945
525,1.458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1.461111,-0.649959,0.634191,-0.025124,0.417999,1.600897,1.094389,1.409214,1.526824,1.027884,1.502053,1.548075,1.177748,1.320586,1.650235,1.007377,1.500570,1.541296,0.975428,1.384779,1.468345,1.108979,1.419616,1.585286,1.152735,1.531854,1.660111,1.212786,1.424478,1.733273,1.082837,1.399396,1.623666,1.039914,1.290731,1.671024,1.158450,1.318218
527,1.463889,-0.650513,0.631633,-0.025287,0.420991,1.601077,1.094969,1.407678,1.527579,1.027931,1.500253,1.548657,1.178343,1.319242,1.650624,1.008097,1.499117,1.541965,0.975964,1.382701,1.468672,1.109263,1.417788,1.584335,1.153023,1.531011,1.659853,1.213911,1.423782,1.733588,1.084416,1.398735,1.624877,1.041466,1.289108,1.671415,1.158243,1.317077
528,1.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,1.469444,-0.651250,0.627801,-0.022722,0.425702,1.602035,1.096584,1.404971,,,,1.549572,1.180443,1.316809,,,,1.543748,0.977268,1.378858,1.469079,1.109869,1.414204,1.583570,1.153749,1.528633,1.659398,1.215511,1.422226,1.734427,1.087185,1.396653,1.627322,1.044533,1.285929,1.672042,1.161040,1.315271
530,1.472222,-0.651302,0.626463,-0.020912,0.427683,1.602419,1.097522,1.403576,1.532748,1.027477,1.496208,1.549362,1.182143,1.315982,,,,1.544773,0.978358,1.376548,1.469146,1.110245,1.412313,1.583201,1.154084,1.527464,1.659338,1.216739,1.421302,1.734860,1.088335,1.395451,1.627701,1.045050,1.284595,1.672480,1.163775,1.314116
531,1.475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1.477778,-0.652664,0.621483,-0.019574,0.432904,1.603151,1.099460,1.400622,1.532980,1.028779,1.492075,1.550330,1.183687,1.312841,,,,1.546680,0.979859,1.372507,1.469737,1.111075,1.408671,1.582291,1.154944,1.525006,1.658841,1.219007,1.419839,1.735522,1.091802,1.393652,1.630062,1.048872,1.281404,1.673240,1.166996,1.312437
533,1.480556,-0.652700,0.619898,-0.019593,0.435115,1.602975,1.100345,1.399243,1.533292,1.029059,1.490206,1.550529,1.184741,1.311599,,,,1.546584,0.980201,1.370016,1.469901,1.111502,1.406828,1.582039,1.155451,1.523670,1.658445,1.220161,1.419086,1.735677,1.093436,1.392782,1.630565,1.050230,1.280118,1.673095,1.167115,1.311473
534,1.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1.486111,-0.653803,0.615798,-0.017350,0.439356,1.603408,1.102534,1.396456,1.533617,1.030106,1.486151,1.550716,1.187033,1.308859,,,,1.547616,0.981226,1.366520,1.470108,1.112525,1.403039,1.581268,1.156381,1.521177,1.657743,1.222545,1.417616,1.736224,1.096732,1.390620,1.632417,1.053946,1.276726,1.673537,1.171417,1.309597
536,1.488889,-0.653995,0.613487,-0.016188,0.442337,1.603701,1.103856,1.395027,1.533758,1.030377,1.484164,1.550885,1.188478,1.307873,,,,1.549607,0.983957,1.364041,1.470206,1.113011,1.401212,1.580624,1.157003,1.519924,1.657285,1.224257,1.417150,1.736309,1.098169,1.389699,1.633115,1.055066,1.275349,1.673963,1.173790,1.308601
537,1.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1.494444,-0.655340,0.608605,-0.014367,0.447127,1.603962,1.106453,1.391992,,,,1.550760,1.190861,1.305069,1.655300,1.017202,1.478890,1.551447,0.986108,1.359713,1.470222,1.114115,1.397511,1.580025,1.158415,1.517330,1.656365,1.226401,1.415200,1.736825,1.101981,1.387593,1.634632,1.059324,1.272052,1.674388,1.177593,1.306912
539,1.497222,-0.654930,0.607851,-0.010524,0.448858,1.604467,1.107249,1.390507,1.534237,1.032104,1.478345,1.550775,1.192346,1.303877,1.657210,1.015633,1.476038,1.551689,0.987050,1.357659,1.470269,1.114760,1.395660,1.580812,1.157898,1.514534,1.655906,1.227845,1.414576,1.736815,1.103530,1.386627,1.635155,1.060949,1.270705,1.674272,1.179421,1.306041
540,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1.502778,-0.654564,0.603997,-0.004375,0.454659,1.605213,1.109374,1.387230,1.534683,1.033153,1.474282,1.550709,1.195278,1.301527,1.658842,1.016421,1.471473,1.553693,0.989475,1.353136,1.470213,1.116140,1.391897,1.578256,1.159376,1.512958,1.654920,1.230515,1.413091,1.737122,1.107444,1.384403,1.636649,1.065279,1.267268,1.674574,1.183371,1.304143
542,1.505556,-0.656018,0.600549,-0.007675,0.457081,1.604538,1.110974,1.386189,1.534683,1.033784,1.472213,1.550656,1.196685,1.300246,,,,1.554372,0.990732,1.350886,1.470425,1.116785,1.390111,1.577626,1.159987,1.511606,1.654414,1.231930,1.412467,1.737434,1.109117,1.383247,1.636844,1.066474,1.266065,1.674473,1.184091,1.303571
543,1.508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1.511111,-0.654691,0.598490,-0.002610,0.461717,1.604857,1.113619,1.383047,1.535018,1.034956,1.468049,1.550814,1.200082,1.298172,,,,1.554391,0.992850,1.346105,1.470337,1.118295,1.386435,1.578987,1.160017,1.507272,1.653073,1.234679,1.411085,1.737280,1.113249,1.381324,1.638350,1.071536,1.262600,1.674293,1.188359,1.301854
545,1.513889,-0.655902,0.595012,-0.001516,0.464490,1.604952,1.115277,1.381755,1.534997,1.035594,1.465985,1.550748,1.201602,1.297026,1.657033,1.023948,1.466815,1.556389,0.995076,1.344208,1.470376,1.119071,1.384508,1.578544,1.160562,1.506027,1.652461,1.236367,1.410491,1.737526,1.115098,1.380065,1.638931,1.073760,1.261190,1.673987,1.190905,1.300666
546,1.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1.519444,-0.655074,0.591352,0.003588,0.470285,1.604951,1.118144,1.378873,1.535229,1.036936,1.461850,1.550019,1.205731,1.295177,1.658864,1.024604,1.461922,1.557043,0.997703,1.339527,1.470348,1.120689,1.380910,1.577260,1.161935,1.503468,1.651121,1.239469,1.409442,1.737736,1.119336,1.378133,1.639643,1.078070,1.258271,1.673760,1.196276,1.299250
548,1.522222,-0.656056,0.588157,0.004148,0.472910,1.604739,1.119467,1.377495,1.535231,1.037720,1.459782,1.550013,1.206606,1.293535,1.658930,1.026013,1.460132,1.557667,0.998718,1.337610,1.470193,1.121403,1.379146,1.575569,1.163556,1.503143,1.650376,1.240736,1.408846,1.737499,1.121213,1.377067,1.640344,1.080691,1.256643,1.673603,1.197351,1.298642
549,1.525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1.527778,-0.655392,0.584505,0.008827,0.478265,1.604749,1.122655,1.374616,1.535365,1.039113,1.455676,1.549326,1.210717,1.291759,1.658930,1.028557,1.456574,1.559173,1.002402,1.333052,1.470080,1.123248,1.375542,1.575341,1.163926,1.499807,1.648943,1.244109,1.407668,1.737151,1.125619,1.375045,1.641387,1.085572,1.253627,1.673234,1.201946,1.297067
