Format Version,1.23,Take Name,Basket-Marco-Interaction_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-05-31 10.52.28.991 AM,Capture Start Frame,894191,Total Frames in Take,2480,Total Exported Frames,2480,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
99,0.275000,-0.179289,-0.593352,0.144195,-0.771360,-2.667805,0.864772,0.295654,-0.082993,-0.631386,0.085527,-0.766256,-2.633242,0.935781,0.304031,-0.184590,-0.621285,0.178254,-0.740376,-2.573866,1.180364,0.308860,-0.207756,-0.662858,0.190713,-0.693603,-2.447998,1.401910,0.322087,0.087628,0.733573,-0.091302,0.667724,-2.356636,1.510565,0.327705,,,,,,,,0.000079,-0.106904,0.748041,-0.654986,-2.442822,1.356097,0.142340,0.448417,-0.139021,0.532276,-0.704470,-2.482556,1.081875,0.103184,-0.643383,0.357914,-0.477837,0.479195,-2.391300,0.879663,0.168265,,,,,,,,-0.699162,-0.641869,-0.131999,-0.285925,-2.501964,1.368533,0.496836,0.556073,0.649521,0.453566,0.251362,-2.541466,1.096244,0.547899,-0.679220,-0.432615,-0.592727,0.013397,-2.477985,0.859833,0.503646,0.018286,-0.575091,-0.109219,-0.810560,-2.643178,0.863833,0.201993,0.008067,0.757683,-0.137946,0.637827,-2.565845,0.483016,0.164524,0.006294,0.805751,-0.003476,0.592210,-2.645797,0.074404,0.248959,0.167143,-0.537620,-0.098079,-0.820615,-2.692432,0.865710,0.389316,0.088595,-0.267393,-0.009653,-0.959458,-2.559430,0.504641,0.455238,-0.004487,-0.695802,0.010292,-0.718146,-2.531432,0.086554,0.525270,0.006294,0.805751,-0.003476,0.592210,-2.508059,0.009561,0.205471,-0.004487,-0.695802,0.010292,-0.718146,-2.387585,0.020600,0.530368,0.213219,0.283216,0.236394,0.904679,-2.341005,0.773047,0.317478
100,0.277778,-0.179289,-0.593352,0.144195,-0.771360,-2.667805,0.864772,0.295654,-0.082993,-0.631386,0.085527,-0.766256,-2.633242,0.935781,0.304031,-0.184590,-0.621285,0.178254,-0.740376,-2.573866,1.180364,0.308860,-0.207756,-0.662858,0.190713,-0.693603,-2.447998,1.401910,0.322087,0.087628,0.733573,-0.091302,0.667724,-2.356636,1.510565,0.327705,,,,,,,,0.000079,-0.106904,0.748041,-0.654986,-2.442822,1.356097,0.142340,0.448417,-0.139021,0.532276,-0.704470,-2.482556,1.081875,0.103184,-0.643383,0.357914,-0.477837,0.479195,-2.391300,0.879663,0.168265,,,,,,,,-0.699162,-0.641869,-0.131999,-0.285925,-2.501964,1.368533,0.496836,0.556073,0.649521,0.453566,0.251362,-2.541466,1.096244,0.547899,-0.679220,-0.432615,-0.592727,0.013397,-2.477985,0.859833,0.503646,0.018286,-0.575091,-0.109219,-0.810560,-2.643178,0.863833,0.201993,0.008067,0.757683,-0.137946,0.637827,-2.565845,0.483016,0.164524,0.006294,0.805751,-0.003476,0.592210,-2.645797,0.074404,0.248959,0.167143,-0.537620,-0.098079,-0.820615,-2.692432,0.865710,0.389316,0.088595,-0.267393,-0.009653,-0.959458,-2.559430,0.504641,0.455238,-0.004487,-0.695802,0.010292,-0.718146,-2.531432,0.086554,0.525270,0.006294,0.805751,-0.003476,0.592210,-2.508059,0.009561,0.205471,-0.004487,-0.695802,0.010292,-0.718146,-2.387585,0.020600,0.530368,,,,,,,
101,0.280556,-0.179289,-0.593352,0.144195,-0.771360,-2.667805,0.864772,0.295654,-0.082993,-0.631386,0.085527,-0.766256,-2.633242,0.935781,0.304031,-0.184590,-0.621285,0.178254,-0.740376,-2.573866,1.180364,0.308860,-0.207756,-0.662858,0.190713,-0.693603,-2.447998,1.401910,0.322087,0.087628,0.733573,-0.091302,0.667724,-2.356636,1.510565,0.327705,,,,,,,,0.000079,-0.106904,0.748041,-0.654986,-2.442822,1.356097,0.142340,0.448417,-0.139021,0.532276,-0.704470,-2.482556,1.081875,0.103184,-0.643383,0.357914,-0.477837,0.479195,-2.391300,0.879663,0.168265,,,,,,,,-0.699162,-0.641869,-0.131999,-0.285925,-2.501964,1.368533,0.496836,0.556073,0.649521,0.453566,0.251362,-2.541466,1.096244,0.547899,-0.679220,-0.432615,-0.592727,0.013397,-2.477985,0.859833,0.503646,0.018286,-0.575091,-0.109219,-0.810560,-2.643178,0.863833,0.201993,0.008067,0.757683,-0.137946,0.637827,-2.565845,0.483016,0.164524,0.006294,0.805751,-0.003476,0.592210,-2.645797,0.074404,0.248959,0.167143,-0.537620,-0.098079,-0.820615,-2.692432,0.865710,0.389316,0.088595,-0.267393,-0.009653,-0.959458,-2.559430,0.504641,0.455238,-0.004487,-0.695802,0.010292,-0.718146,-2.531432,0.086554,0.525270,0.006294,0.805751,-0.003476,0.592210,-2.508059,0.009561,0.205471,-0.004487,-0.695802,0.010292,-0.718146,-2.387585,0.020600,0.530368,,,,,,,
102,0.283333,-0.177402,-0.594109,0.144783,-0.771103,-2.667809,0.864952,0.295480,-0.081292,-0.630563,0.085600,-0.767108,-2.633336,0.936041,0.303545,-0.183485,-0.619870,0.178300,-0.741825,-2.574502,1.180633,0.307763,-0.202835,-0.662782,0.189476,-0.695469,-2.448967,1.402377,0.320822,0.086754,0.731812,-0.087530,0.670271,-2.358700,1.511735,0.325891,,,,,,,,-0.001917,-0.107513,0.748067,-0.654853,-2.443105,1.356080,0.141220,0.450839,-0.136259,0.532002,-0.703670,-2.482934,1.082024,0.101013,-0.645323,0.357396,-0.476506,0.478297,-2.391363,0.880895,0.167459,,,,,,,,-0.697362,-0.643780,-0.132533,-0.285777,-2.503499,1.369408,0.495473,0.553636,0.648758,0.457111,0.252288,-2.541547,1.096945,0.546713,-0.675374,-0.434163,-0.596101,0.005956,-2.476951,0.860878,0.502237,0.017576,-0.574623,-0.109512,-0.810868,-2.643389,0.863742,0.201767,0.007058,0.757417,-0.138254,0.638088,-2.566170,0.482955,0.163761,0.000650,0.806693,-0.012375,0.590841,-2.645669,0.074402,0.248909,0.168079,-0.536796,-0.099748,-0.820762,-2.692230,0.866162,0.389192,0.086181,-0.268137,-0.005918,-0.959500,-2.557862,0.505596,0.455097,-0.005701,-0.695222,0.008720,-0.718719,-2.533402,0.087100,0.524009,0.000650,0.806693,-0.012375,0.590841,-2.508174,0.008457,0.206316,-0.005701,-0.695222,0.008720,-0.718719,-2.389526,0.021210,0.529089,0.213889,0.285949,0.237153,0.903462,-2.340202,0.773945,0.316936
103,0.286111,-0.176528,-0.594294,0.144960,-0.771129,-2.667762,0.865092,0.295442,-0.079024,-0.630279,0.083870,-0.767769,-2.633344,0.936221,0.303380,-0.185324,-0.618749,0.179315,-0.742058,-2.575961,1.180800,0.307304,-0.199596,-0.663331,0.189021,-0.696007,-2.449545,1.402014,0.320863,0.086607,0.731487,-0.087074,0.670704,-2.359514,1.512295,0.325422,,,,,,,,-0.003519,-0.109293,0.747385,-0.655331,-2.443472,1.355869,0.141229,0.452806,-0.134890,0.532347,-0.702409,-2.482945,1.081963,0.099671,-0.646683,0.358128,-0.474898,0.477512,-2.391368,0.881184,0.167199,,,,,,,,-0.696359,-0.644624,-0.133385,-0.285924,-2.504603,1.369097,0.495359,0.552666,0.648410,0.458789,0.252265,-2.541915,1.096519,0.546530,-0.674874,-0.435486,-0.595697,0.006490,-2.476780,0.860656,0.501761,0.017298,-0.574508,-0.109527,-0.810953,-2.643394,0.863761,0.201717,0.006728,0.757292,-0.138397,0.638208,-2.566285,0.482968,0.163539,0.000604,0.806815,-0.012707,0.590668,-2.645662,0.074445,0.248943,0.168298,-0.536678,-0.100238,-0.820734,-2.692130,0.866423,0.389166,0.085574,-0.268307,-0.004727,-0.959513,-2.557374,0.505991,0.455012,-0.005171,-0.695782,0.008920,-0.718179,-2.534012,0.087396,0.523700,0.000604,0.806815,-0.012707,0.590668,-2.508206,0.008430,0.206330,-0.005171,-0.695782,0.008920,-0.718179,-2.390099,0.021574,0.528622,0.214274,0.286466,0.237577,0.903095,-2.339957,0.774256,0.316772
104,0.288889,-0.176528,-0.594294,0.144960,-0.771129,-2.667762,0.865092,0.295442,-0.079024,-0.630279,0.083870,-0.767769,-2.633344,0.936221,0.303380,-0.185324,-0.618749,0.179315,-0.742058,-2.575961,1.180800,0.307304,-0.199596,-0.663331,0.189021,-0.696007,-2.449545,1.402014,0.320863,0.086607,0.731487,-0.087074,0.670704,-2.359514,1.512295,0.325422,,,,,,,,-0.003519,-0.109293,0.747385,-0.655331,-2.443472,1.355869,0.141229,0.452806,-0.134890,0.532347,-0.702409,-2.482945,1.081963,0.099671,-0.646683,0.358128,-0.474898,0.477512,-2.391368,0.881184,0.167199,,,,,,,,-0.696359,-0.644624,-0.133385,-0.285924,-2.504603,1.369097,0.495359,0.552666,0.648410,0.458789,0.252265,-2.541915,1.096519,0.546530,-0.674874,-0.435486,-0.595697,0.006490,-2.476780,0.860656,0.501761,0.017298,-0.574508,-0.109527,-0.810953,-2.643394,0.863761,0.201717,0.006728,0.757292,-0.138397,0.638208,-2.566285,0.482968,0.163539,0.000604,0.806815,-0.012707,0.590668,-2.645662,0.074445,0.248943,0.168298,-0.536678,-0.100238,-0.820734,-2.692130,0.866423,0.389166,0.085574,-0.268307,-0.004727,-0.959513,-2.557374,0.505991,0.455012,-0.005171,-0.695782,0.008920,-0.718179,-2.534012,0.087396,0.523700,0.000604,0.806815,-0.012707,0.590668,-2.508206,0.008430,0.206330,-0.005171,-0.695782,0.008920,-0.718179,-2.390099,0.021574,0.528622,,,,,,,
105,0.291667,-0.175767,-0.594925,0.145277,-0.770756,-2.667786,0.865225,0.295123,-0.078126,-0.632438,0.086802,-0.765757,-2.633392,0.936383,0.302913,-0.184064,-0.621252,0.175813,-0.741119,-2.575108,1.181020,0.305392,-0.203032,-0.662880,0.184030,-0.696779,-2.450265,1.403106,0.319266,0.084389,0.731315,-0.086417,0.671259,-2.360883,1.513128,0.325451,,,,,,,,-0.002096,-0.104154,0.746740,-0.656907,-2.444580,1.357671,0.139438,0.450335,-0.135428,0.532533,-0.703752,-2.482900,1.083250,0.100269,-0.645994,0.357582,-0.474678,0.479069,-2.391357,0.881848,0.167062,,,,,,,,-0.696231,-0.644749,-0.132430,-0.286399,-2.504374,1.369142,0.493858,0.552164,0.647893,0.459644,0.253135,-2.541738,1.096679,0.545602,-0.673051,-0.436731,-0.596867,0.004349,-2.476546,0.860813,0.500928,0.017115,-0.573696,-0.109589,-0.811524,-2.643582,0.863791,0.201358,0.006200,0.757186,-0.138628,0.638290,-2.566477,0.483004,0.163114,0.000692,0.806839,-0.012932,0.590630,-2.645649,0.074530,0.248939,0.168940,-0.535753,-0.101460,-0.821057,-2.691991,0.866660,0.388889,0.083360,-0.268704,-0.001737,-0.959607,-2.556279,0.506589,0.454749,-0.006712,-0.694348,0.007479,-0.719570,-2.535831,0.087660,0.522321,0.000692,0.806839,-0.012932,0.590630,-2.508224,0.008448,0.206331,-0.006712,-0.694348,0.007479,-0.719570,-2.391942,0.021808,0.527548,0.213886,0.288559,0.238315,0.902326,-2.339443,0.774778,0.316417
106,0.294444,-0.175767,-0.594925,0.145277,-0.770756,-2.667786,0.865225,0.295123,-0.078126,-0.632438,0.086802,-0.765757,-2.633392,0.936383,0.302913,-0.184064,-0.621252,0.175813,-0.741119,-2.575108,1.181020,0.305392,-0.203032,-0.662880,0.184030,-0.696779,-2.450265,1.403106,0.319266,0.084389,0.731315,-0.086417,0.671259,-2.360883,1.513128,0.325451,,,,,,,,-0.002096,-0.104154,0.746740,-0.656907,-2.444580,1.357671,0.139438,0.450335,-0.135428,0.532533,-0.703752,-2.482900,1.083250,0.100269,-0.645994,0.357582,-0.474678,0.479069,-2.391357,0.881848,0.167062,,,,,,,,-0.696231,-0.644749,-0.132430,-0.286399,-2.504374,1.369142,0.493858,0.552164,0.647893,0.459644,0.253135,-2.541738,1.096679,0.545602,-0.673051,-0.436731,-0.596867,0.004349,-2.476546,0.860813,0.500928,0.017115,-0.573696,-0.109589,-0.811524,-2.643582,0.863791,0.201358,0.006200,0.757186,-0.138628,0.638290,-2.566477,0.483004,0.163114,0.000692,0.806839,-0.012932,0.590630,-2.645649,0.074530,0.248939,0.168940,-0.535753,-0.101460,-0.821057,-2.691991,0.866660,0.388889,0.083360,-0.268704,-0.001737,-0.959607,-2.556279,0.506589,0.454749,-0.006712,-0.694348,0.007479,-0.719570,-2.535831,0.087660,0.522321,0.000692,0.806839,-0.012932,0.590630,-2.508224,0.008448,0.206331,-0.006712,-0.694348,0.007479,-0.719570,-2.391942,0.021808,0.527548,,,,,,,
107,0.297222,-0.175767,-0.594925,0.145277,-0.770756,-2.667786,0.865225,0.295123,-0.078126,-0.632438,0.086802,-0.765757,-2.633392,0.936383,0.302913,-0.184064,-0.621252,0.175813,-0.741119,-2.575108,1.181020,0.305392,-0.203032,-0.662880,0.184030,-0.696779,-2.450265,1.403106,0.319266,0.084389,0.731315,-0.086417,0.671259,-2.360883,1.513128,0.325451,,,,,,,,-0.002096,-0.104154,0.746740,-0.656907,-2.444580,1.357671,0.139438,0.450335,-0.135428,0.532533,-0.703752,-2.482900,1.083250,0.100269,-0.645994,0.357582,-0.474678,0.479069,-2.391357,0.881848,0.167062,,,,,,,,-0.696231,-0.644749,-0.132430,-0.286399,-2.504374,1.369142,0.493858,0.552164,0.647893,0.459644,0.253135,-2.541738,1.096679,0.545602,-0.673051,-0.436731,-0.596867,0.004349,-2.476546,0.860813,0.500928,0.017115,-0.573696,-0.109589,-0.811524,-2.643582,0.863791,0.201358,0.006200,0.757186,-0.138628,0.638290,-2.566477,0.483004,0.163114,0.000692,0.806839,-0.012932,0.590630,-2.645649,0.074530,0.248939,0.168940,-0.535753,-0.101460,-0.821057,-2.691991,0.866660,0.388889,0.083360,-0.268704,-0.001737,-0.959607,-2.556279,0.506589,0.454749,-0.006712,-0.694348,0.007479,-0.719570,-2.535831,0.087660,0.522321,0.000692,0.806839,-0.012932,0.590630,-2.508224,0.008448,0.206331,-0.006712,-0.694348,0.007479,-0.719570,-2.391942,0.021808,0.527548,,,,,,,
108,0.300000,-0.174289,-0.595730,0.145676,-0.770394,-2.667661,0.865436,0.295036,-0.076558,-0.632518,0.085732,-0.765970,-2.633344,0.936657,0.302579,-0.182669,-0.621191,0.175834,-0.741509,-2.575997,1.181342,0.304797,-0.201373,-0.662791,0.181928,-0.697897,-2.451559,1.403685,0.318179,0.082722,0.730813,-0.083723,0.672354,-2.362774,1.514225,0.324529,,,,,,,,-0.003820,-0.102568,0.746105,-0.657870,-2.445777,1.357854,0.138455,0.450783,-0.132421,0.532020,-0.704424,-2.483384,1.083362,0.099095,-0.645693,0.357428,-0.474132,0.480130,-2.391345,0.882837,0.166735,,,,,,,,-0.693543,-0.645953,-0.134977,-0.289004,-2.505619,1.370017,0.492843,0.549473,0.650334,0.459813,0.252421,-2.541733,1.097451,0.544933,-0.674271,-0.438566,-0.594133,0.005029,-2.474886,0.861928,0.500905,0.016786,-0.573434,-0.109870,-0.811678,-2.643665,0.863809,0.201220,0.005824,0.756688,-0.139185,0.638762,-2.566520,0.483062,0.162666,0.006708,0.805938,-0.004238,0.591946,-2.645805,0.074715,0.248993,0.169845,-0.535887,-0.103029,-0.820587,-2.691657,0.867063,0.388852,0.079776,-0.268580,0.002751,-0.959944,-2.554581,0.507482,0.454563,-0.006667,-0.693895,0.005301,-0.720026,-2.538619,0.088059,0.520259,0.006708,0.805938,-0.004238,0.591946,-2.508197,0.009624,0.205462,-0.006667,-0.693895,0.005301,-0.720026,-2.394528,0.022653,0.525482,0.215659,0.288678,0.241121,0.901120,-2.338412,0.776374,0.316037
109,0.302778,-0.174289,-0.595730,0.145676,-0.770394,-2.667661,0.865436,0.295036,-0.076558,-0.632518,0.085732,-0.765970,-2.633344,0.936657,0.302579,-0.182669,-0.621191,0.175834,-0.741509,-2.575997,1.181342,0.304797,-0.201373,-0.662791,0.181928,-0.697897,-2.451559,1.403685,0.318179,0.082722,0.730813,-0.083723,0.672354,-2.362774,1.514225,0.324529,,,,,,,,-0.003820,-0.102568,0.746105,-0.657870,-2.445777,1.357854,0.138455,0.450783,-0.132421,0.532020,-0.704424,-2.483384,1.083362,0.099095,-0.645693,0.357428,-0.474132,0.480130,-2.391345,0.882837,0.166735,,,,,,,,-0.693543,-0.645953,-0.134977,-0.289004,-2.505619,1.370017,0.492843,0.549473,0.650334,0.459813,0.252421,-2.541733,1.097451,0.544933,-0.674271,-0.438566,-0.594133,0.005029,-2.474886,0.861928,0.500905,0.016786,-0.573434,-0.109870,-0.811678,-2.643665,0.863809,0.201220,0.005824,0.756688,-0.139185,0.638762,-2.566520,0.483062,0.162666,0.006708,0.805938,-0.004238,0.591946,-2.645805,0.074715,0.248993,0.169845,-0.535887,-0.103029,-0.820587,-2.691657,0.867063,0.388852,0.079776,-0.268580,0.002751,-0.959944,-2.554581,0.507482,0.454563,-0.006667,-0.693895,0.005301,-0.720026,-2.538619,0.088059,0.520259,0.006708,0.805938,-0.004238,0.591946,-2.508197,0.009624,0.205462,-0.006667,-0.693895,0.005301,-0.720026,-2.394528,0.022653,0.525482,,,,,,,
110,0.305556,-0.174289,-0.595730,0.145676,-0.770394,-2.667661,0.865436,0.295036,-0.076558,-0.632518,0.085732,-0.765970,-2.633344,0.936657,0.302579,-0.182669,-0.621191,0.175834,-0.741509,-2.575997,1.181342,0.304797,-0.201373,-0.662791,0.181928,-0.697897,-2.451559,1.403685,0.318179,0.082722,0.730813,-0.083723,0.672354,-2.362774,1.514225,0.324529,,,,,,,,-0.003820,-0.102568,0.746105,-0.657870,-2.445777,1.357854,0.138455,0.450783,-0.132421,0.532020,-0.704424,-2.483384,1.083362,0.099095,-0.645693,0.357428,-0.474132,0.480130,-2.391345,0.882837,0.166735,,,,,,,,-0.693543,-0.645953,-0.134977,-0.289004,-2.505619,1.370017,0.492843,0.549473,0.650334,0.459813,0.252421,-2.541733,1.097451,0.544933,-0.674271,-0.438566,-0.594133,0.005029,-2.474886,0.861928,0.500905,0.016786,-0.573434,-0.109870,-0.811678,-2.643665,0.863809,0.201220,0.005824,0.756688,-0.139185,0.638762,-2.566520,0.483062,0.162666,0.006708,0.805938,-0.004238,0.591946,-2.645805,0.074715,0.248993,0.169845,-0.535887,-0.103029,-0.820587,-2.691657,0.867063,0.388852,0.079776,-0.268580,0.002751,-0.959944,-2.554581,0.507482,0.454563,-0.006667,-0.693895,0.005301,-0.720026,-2.538619,0.088059,0.520259,0.006708,0.805938,-0.004238,0.591946,-2.508197,0.009624,0.205462,-0.006667,-0.693895,0.005301,-0.720026,-2.394528,0.022653,0.525482,,,,,,,
111,0.308333,-0.172690,-0.596548,0.145907,-0.770078,-2.667528,0.865540,0.295013,-0.077789,-0.633083,0.083698,-0.765604,-2.633319,0.936839,0.302310,-0.178183,-0.623101,0.175796,-0.741008,-2.576138,1.182545,0.305624,-0.201358,-0.662835,0.181912,-0.697863,-2.453008,1.405721,0.317104,0.082170,0.730239,-0.080868,0.673394,-2.364797,1.515556,0.323407,,,,,,,,-0.007380,-0.097195,0.744811,-0.660118,-2.447843,1.358891,0.137618,0.449541,-0.130588,0.531671,-0.705823,-2.483768,1.084120,0.098633,-0.647189,0.358173,-0.471688,0.479968,-2.391357,0.883870,0.166391,,,,,,,,-0.691275,-0.646181,-0.139152,-0.291933,-2.505986,1.372729,0.492228,0.546054,0.648425,0.464570,0.256016,-2.541294,1.099992,0.543970,-0.672687,-0.435681,-0.598039,-0.004880,-2.473493,0.864664,0.500352,0.016140,-0.572314,-0.110621,-0.812379,-2.643734,0.863731,0.201149,0.005280,0.756156,-0.139982,0.639223,-2.566355,0.483096,0.161955,0.007103,0.806072,-0.004818,0.591755,-2.645776,0.074933,0.249023,0.170819,-0.535380,-0.104955,-0.820471,-2.691323,0.867350,0.388876,0.076386,-0.264866,0.007646,-0.961225,-2.552682,0.508341,0.454432,-0.012223,-0.693418,0.002853,-0.720426,-2.541735,0.088512,0.518540,0.007103,0.806072,-0.004818,0.591755,-2.508275,0.009640,0.205458,-0.012223,-0.693418,0.002853,-0.720426,-2.397926,0.022447,0.523207,0.219841,0.288110,0.240985,0.900327,-2.338234,0.777332,0.314961
112,0.311111,-0.172690,-0.596548,0.145907,-0.770078,-2.667528,0.865540,0.295013,-0.077789,-0.633083,0.083698,-0.765604,-2.633319,0.936839,0.302310,-0.178183,-0.623101,0.175796,-0.741008,-2.576138,1.182545,0.305624,-0.201358,-0.662835,0.181912,-0.697863,-2.453008,1.405721,0.317104,0.082170,0.730239,-0.080868,0.673394,-2.364797,1.515556,0.323407,,,,,,,,-0.007380,-0.097195,0.744811,-0.660118,-2.447843,1.358891,0.137618,0.449541,-0.130588,0.531671,-0.705823,-2.483768,1.084120,0.098633,-0.647189,0.358173,-0.471688,0.479968,-2.391357,0.883870,0.166391,,,,,,,,-0.691275,-0.646181,-0.139152,-0.291933,-2.505986,1.372729,0.492228,0.546054,0.648425,0.464570,0.256016,-2.541294,1.099992,0.543970,-0.672687,-0.435681,-0.598039,-0.004880,-2.473493,0.864664,0.500352,0.016140,-0.572314,-0.110621,-0.812379,-2.643734,0.863731,0.201149,0.005280,0.756156,-0.139982,0.639223,-2.566355,0.483096,0.161955,0.007103,0.806072,-0.004818,0.591755,-2.645776,0.074933,0.249023,0.170819,-0.535380,-0.104955,-0.820471,-2.691323,0.867350,0.388876,0.076386,-0.264866,0.007646,-0.961225,-2.552682,0.508341,0.454432,-0.012223,-0.693418,0.002853,-0.720426,-2.541735,0.088512,0.518540,0.007103,0.806072,-0.004818,0.591755,-2.508275,0.009640,0.205458,-0.012223,-0.693418,0.002853,-0.720426,-2.397926,0.022447,0.523207,,,,,,,
113,0.313889,-0.172690,-0.596548,0.145907,-0.770078,-2.667528,0.865540,0.295013,-0.077789,-0.633083,0.083698,-0.765604,-2.633319,0.936839,0.302310,-0.178183,-0.623101,0.175796,-0.741008,-2.576138,1.182545,0.305624,-0.201358,-0.662835,0.181912,-0.697863,-2.453008,1.405721,0.317104,0.082170,0.730239,-0.080868,0.673394,-2.364797,1.515556,0.323407,,,,,,,,-0.007380,-0.097195,0.744811,-0.660118,-2.447843,1.358891,0.137618,0.449541,-0.130588,0.531671,-0.705823,-2.483768,1.084120,0.098633,-0.647189,0.358173,-0.471688,0.479968,-2.391357,0.883870,0.166391,,,,,,,,-0.691275,-0.646181,-0.139152,-0.291933,-2.505986,1.372729,0.492228,0.546054,0.648425,0.464570,0.256016,-2.541294,1.099992,0.543970,-0.672687,-0.435681,-0.598039,-0.004880,-2.473493,0.864664,0.500352,0.016140,-0.572314,-0.110621,-0.812379,-2.643734,0.863731,0.201149,0.005280,0.756156,-0.139982,0.639223,-2.566355,0.483096,0.161955,0.007103,0.806072,-0.004818,0.591755,-2.645776,0.074933,0.249023,0.170819,-0.535380,-0.104955,-0.820471,-2.691323,0.867350,0.388876,0.076386,-0.264866,0.007646,-0.961225,-2.552682,0.508341,0.454432,-0.012223,-0.693418,0.002853,-0.720426,-2.541735,0.088512,0.518540,0.007103,0.806072,-0.004818,0.591755,-2.508275,0.009640,0.205458,-0.012223,-0.693418,0.002853,-0.720426,-2.397926,0.022447,0.523207,,,,,,,
114,0.316667,-0.171157,-0.597355,0.145985,-0.769780,-2.667292,0.865742,0.294984,-0.073897,-0.632504,0.080673,-0.766792,-2.633204,0.937121,0.302059,-0.180040,-0.621139,0.177984,-0.741683,-2.578513,1.182901,0.304898,-0.196418,-0.663301,0.179426,-0.699470,-2.454084,1.405342,0.316625,0.080883,0.729792,-0.078296,0.674338,-2.366636,1.516698,0.322568,,,,,,,,-0.009541,-0.099756,0.743960,-0.660667,-2.448551,1.358317,0.137201,0.452588,-0.126654,0.531798,-0.704496,-2.484051,1.083763,0.096343,-0.648066,0.358136,-0.469725,0.480736,-2.391414,0.884820,0.166099,,,,,,,,-0.689608,-0.647943,-0.140657,-0.291250,-2.507893,1.372830,0.491585,0.542765,0.645061,0.471322,0.259149,-2.541690,1.099824,0.542916,-0.667744,-0.437012,-0.602508,-0.011091,-2.472911,0.864871,0.498812,0.015835,-0.571399,-0.110870,-0.812995,-2.643689,0.863779,0.201075,0.005078,0.755875,-0.140328,0.639480,-2.566247,0.483180,0.161663,0.007298,0.806109,-0.005418,0.591697,-2.645755,0.075097,0.249029,0.171429,-0.534961,-0.107040,-0.820349,-2.690896,0.867705,0.388892,0.072084,-0.265874,0.013226,-0.961218,-2.550730,0.509205,0.453986,-0.003872,-0.694485,0.005833,-0.719473,-2.545249,0.088932,0.515846,0.007298,0.806109,-0.005418,0.591697,-2.508327,0.009632,0.205492,-0.003872,-0.694485,0.005833,-0.719473,-2.400945,0.023999,0.521141,0.218694,0.291442,0.242644,0.899088,-2.337152,0.778178,0.314641
115,0.319444,-0.171157,-0.597355,0.145985,-0.769780,-2.667292,0.865742,0.294984,-0.073897,-0.632504,0.080673,-0.766792,-2.633204,0.937121,0.302059,-0.180040,-0.621139,0.177984,-0.741683,-2.578513,1.182901,0.304898,-0.196418,-0.663301,0.179426,-0.699470,-2.454084,1.405342,0.316625,0.080883,0.729792,-0.078296,0.674338,-2.366636,1.516698,0.322568,,,,,,,,-0.009541,-0.099756,0.743960,-0.660667,-2.448551,1.358317,0.137201,0.452588,-0.126654,0.531798,-0.704496,-2.484051,1.083763,0.096343,-0.648066,0.358136,-0.469725,0.480736,-2.391414,0.884820,0.166099,,,,,,,,-0.689608,-0.647943,-0.140657,-0.291250,-2.507893,1.372830,0.491585,0.542765,0.645061,0.471322,0.259149,-2.541690,1.099824,0.542916,-0.667744,-0.437012,-0.602508,-0.011091,-2.472911,0.864871,0.498812,0.015835,-0.571399,-0.110870,-0.812995,-2.643689,0.863779,0.201075,0.005078,0.755875,-0.140328,0.639480,-2.566247,0.483180,0.161663,0.007298,0.806109,-0.005418,0.591697,-2.645755,0.075097,0.249029,0.171429,-0.534961,-0.107040,-0.820349,-2.690896,0.867705,0.388892,0.072084,-0.265874,0.013226,-0.961218,-2.550730,0.509205,0.453986,-0.003872,-0.694485,0.005833,-0.719473,-2.545249,0.088932,0.515846,0.007298,0.806109,-0.005418,0.591697,-2.508327,0.009632,0.205492,-0.003872,-0.694485,0.005833,-0.719473,-2.400945,0.023999,0.521141,,,,,,,
