Format Version,1.23,Take Name,Take 2022-07-12 04.00.33 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-07-12 04.00.33.789 PM,Capture Start Frame,1821825,Total Frames in Take,8554,Total Exported Frames,8554,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker6,Ball_6:Marker6,Ball_6:Marker6
,ID,"DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","E8D00","E8D00","E8D00","E8CD0","E8CD0","E8CD0","E8CE0","E8CE0","E8CE0","E8C00","E8C00","E8C00","E8B80","E8B80","E8B80","E8C70","E8C70","E8C70"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
50,0.138889,-0.823813,0.530714,-0.178266,0.088865,1.573967,1.108496,1.522665,1.553756,0.976178,1.515305,1.694067,1.080207,1.566091,1.530941,1.118812,1.642587,1.617024,1.100785,1.392378,1.446960,1.137654,1.487584,1.602072,1.240701,1.528366
51,0.141667,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.144444,-0.824623,0.528919,-0.175927,0.096392,1.572110,1.108370,1.523679,1.552621,0.975965,1.514525,1.692481,1.080445,1.567032,1.528671,1.117328,1.643264,1.615937,1.103061,1.393382,1.445287,1.137297,1.488699,1.599444,1.240402,1.531755
53,0.147222,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.150000,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.152778,-0.825219,0.526619,-0.173441,0.107723,1.569037,1.107764,1.525188,1.550883,0.975415,1.513051,1.689339,1.079877,1.569024,,,,1.613724,1.105530,1.395395,1.442338,1.136634,1.490346,1.595534,1.240181,1.536386
56,0.155556,-0.825297,0.525988,-0.172961,0.110936,1.568233,1.107581,1.525497,1.550495,0.975350,1.512682,1.688604,1.079749,1.569510,,,,1.613206,1.106340,1.396071,1.441833,1.136553,1.491102,1.594704,1.240142,1.537636
57,0.158333,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.161111,-0.826152,0.524876,-0.167179,0.118445,1.566962,1.107487,1.526944,1.549866,0.975151,1.511918,1.687523,1.079859,1.570203,,,,1.612083,1.108604,1.396818,1.439893,1.136123,1.492115,1.592079,1.239706,1.540621
59,0.163889,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.166667,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.169444,-0.826410,0.523292,-0.165799,0.125391,1.564733,1.107433,1.527538,1.547913,0.975043,1.510223,1.685964,1.080378,1.571020,,,,1.610250,1.110349,1.398835,1.437777,1.135557,1.493145,1.588886,1.239598,1.544322
